node_id,degree_centrality,pagerank
movie_371,0.026116578349735048,0.0003249252947891045
movie_720,0.03406510219530658,0.0003995801324503404
user_182,0.010598031794095382,0.00015765371500157894
user_129,0.011355034065102194,0.00019517852408204426
movie_873,0.03141559424678274,0.000447450548799883
movie_381,0.03860711582134747,0.00046350655913443345
user_45,0.018168054504163512,0.00024255546076253426
movie_922,0.013247539742619227,0.00020439434825611158
movie_57,0.015518546555639667,0.00022171437136824545
movie_306,0.03709311127933384,0.000522485122635583
movie_370,0.015518546555639667,0.0002252773533105926
movie_249,0.04958364875094625,0.0005715144481016711
movie_721,0.020817562452687358,0.00026443703529921246
movie_611,0.01627554882664648,0.00023177752518048839
movie_142,0.02271006813020439,0.0002828716550807365
movie_943,0.015518546555639667,0.00021126096447425416
user_131,0.011355034065102194,0.0001844320589460602
movie_126,0.03709311127933384,0.0004594943508168948
movie_824,0.018925056775170326,0.0002532181440434145
movie_8,0.08402725208175625,0.0009027786691174985
movie_58,0.06661619984859954,0.0007100300863364977
user_230,0.050340651021953065,0.0005500668251705395
movie_680,0.013626040878122634,0.0002259172508816504
movie_741,0.02271006813020439,0.00030294499626904077
movie_1061,0.011733535200605601,0.00019309976820639868
movie_448,0.03255109765329296,0.00038733130192250954
movie_900,0.01627554882664648,0.0002690839389188104
movie_941,0.018168054504163512,0.00024165240885493542
user_126,0.01703255109765329,0.00027754034170727646
movie_905,0.01097653292959879,0.00019496191220220636
user_231,0.007948523845571537,0.00013552903535652387
user_280,0.09765329295987887,0.0011003050241798749
user_288,0.02838758516275549,0.00035716885824197764
movie_1497,0.0011355034065102195,7.953414931082411e-05
movie_55,0.057910673732021196,0.0006408920145693764
movie_744,0.03557910673732021,0.00045038828657226106
movie_642,0.0348221044663134,0.0004100126377158627
movie_1015,0.005299015897047691,0.0001189908105686829
movie_121,0.1635124905374716,0.0017557166440763134
user_152,0.04012112036336109,0.0004729461052220644
movie_301,0.08743376230128691,0.0011087204675586607
user_217,0.028766086298258893,0.0003456141611250633
user_79,0.020817562452687358,0.00029156326183509625
movie_81,0.04239212717638153,0.00047384524774293335
user_75,0.029901589704769114,0.00037266826984984943
movie_284,0.07380772142316427,0.00082378146724815
movie_740,0.024602573807721424,0.0003409038912220712
movie_22,0.11355034065102196,0.001195085488275586
movie_864,0.032929598788796366,0.00040532034688905744
movie_1099,0.005299015897047691,0.00011912896253303325
user_245,0.008327024981074942,0.0001433126093205043
movie_961,0.013247539742619227,0.0001933917057955254
movie_812,0.00757002271006813,0.0001379998245380255
movie_240,0.05980317940953823,0.0006697255427947254
movie_376,0.009462528387585163,0.0001539541486266568
movie_931,0.022331566994700985,0.00028524202087633956
movie_717,0.03179409538228615,0.00039601103387170507
movie_399,0.0348221044663134,0.00040075747901611265
movie_1039,0.034443603330809994,0.0003993163350075916
user_282,0.008327024981074942,0.00014907263523534684
user_78,0.007948523845571537,0.00014101950927183468
user_118,0.026873580620741862,0.00033489961104491437
user_283,0.020060560181680544,0.00026068667180358465
movie_1114,0.004163512490537471,0.00010469025603259167
user_171,0.010598031794095382,0.00018080901345535297
movie_292,0.043527630582891746,0.0006111855142861643
user_107,0.008327024981074942,0.00015559236371070535
movie_561,0.023088569265707796,0.0002944080716865019
movie_901,0.004920514761544285,0.00012350896886132492
movie_70,0.09576078728236184,0.001021032541329342
user_226,0.018925056775170326,0.0002448131094602783
movie_417,0.02838758516275549,0.00034250942910593303
user_306,0.012112036336109008,0.00019513481531993835
movie_809,0.0174110522331567,0.00023411519735281954
user_173,0.01627554882664648,0.00025049424049761664
user_185,0.018168054504163512,0.0002453610367676176
movie_540,0.016654049962149885,0.00022420129390004397
user_150,0.012112036336109008,0.0001777410376771513
movie_293,0.05639666919000757,0.000662977862709152
movie_497,0.026116578349735048,0.000316562932553458
movie_1462,0.003785011355034065,0.00011001085016083351
movie_1246,0.003028009084027252,9.204382248163672e-05
movie_655,0.08705526116578349,0.0009202363541836424
movie_13,0.0700227100681302,0.0007964340768300244
movie_588,0.07759273277819834,0.0008184350466019775
movie_409,0.02725208175624527,0.0003429491184129145
movie_739,0.06283118849356548,0.0006831592760365244
movie_661,0.03368660105980318,0.0003996381791308716
movie_665,0.03936411809235428,0.00044901320984874955
user_274,0.026873580620741862,0.000327007643838577
user_188,0.04239212717638153,0.0004726438829454892
movie_692,0.0632096896290689,0.0006919093358538587
movie_439,0.002271006813020439,8.620153515732593e-05
movie_632,0.022331566994700985,0.0002838357262330104
movie_1198,0.0034065102195306586,0.00010105619157351788
user_48,0.02498107494322483,0.00031876467492882856
movie_609,0.023088569265707796,0.0002818940986219824
movie_225,0.042013626040878126,0.0004906870638384889
movie_128,0.025359576078728237,0.0003096086900916639
user_311,0.11127933383800151,0.001199791501913659
movie_866,0.04579863739591219,0.0005321905408578259
movie_295,0.029901589704769114,0.0003820539448403268
user_165,0.011355034065102194,0.00017026051330482962
movie_49,0.03141559424678274,0.00037103537111833455
movie_626,0.002271006813020439,8.888738021317977e-05
movie_707,0.026873580620741862,0.0003359793508037833
user_208,0.012490537471612415,0.00017916037494747006
movie_586,0.013247539742619227,0.00019102300885308115
user_2,0.023467070401211203,0.00032502625728779823
movie_593,0.004920514761544285,0.00011382497547300597
user_205,0.008327024981074942,0.00014913275558001837
movie_147,0.07077971233913702,0.0007981794440493358
movie_1220,0.011733535200605601,0.0001781731406453373
movie_492,0.02271006813020439,0.00028599804836692275
movie_620,0.016654049962149885,0.0002316508005692179
movie_161,0.08402725208175625,0.0008752031909481666
movie_1070,0.010598031794095382,0.0001694549879846356
movie_449,0.04542013626040878,0.0005063596878927102
user_248,0.021196063588190765,0.00026048949222277874
movie_948,0.018925056775170326,0.00029162810379649494
movie_509,0.04617713853141559,0.0005324481142249764
movie_870,0.003785011355034065,0.00010201653596785806
movie_39,0.03406510219530658,0.0003987920161022243
movie_1100,0.004163512490537471,0.00011245941344324175
user_93,0.00757002271006813,0.00013065132641192523
movie_820,0.03709311127933384,0.0004423719105302598
user_159,0.0404996214988645,0.0005203309092980201
movie_660,0.0582891748675246,0.0006318661802431641
user_146,0.01097653292959879,0.0001972686168446563
movie_1022,0.012490537471612415,0.0002265902293444999
movie_120,0.026116578349735048,0.0003282035120482055
movie_780,0.026495079485238455,0.00032080078675019797
movie_44,0.030658591975775928,0.0003650010900322849
movie_686,0.01968205904617714,0.00025495213896763354
movie_28,0.10560181680545042,0.0011086900062071978
user_29,0.012869038607115822,0.00019702005579454025
movie_729,0.031037093111279335,0.0003607158280857542
user_156,0.014004542013626041,0.00019341471627161224
movie_52,0.0348221044663134,0.000409283577908653
user_37,0.02157456472369417,0.00027603113361452324
user_141,0.0404996214988645,0.0004990379163455513
movie_230,0.07645722937168811,0.000801784390176898
movie_506,0.034443603330809994,0.00039807034509672186
movie_566,0.06888720666161999,0.0007333866558324716
movie_774,0.012490537471612415,0.00018726266519337258
movie_1003,0.004163512490537471,0.0001054475301718372
movie_433,0.06510219530658592,0.0007020684446082932
movie_99,0.06623769871309614,0.0007073569563230365
movie_1288,0.003028009084027252,9.505237617829897e-05
movie_190,0.04769114307342922,0.0005441539284262611
movie_1010,0.01703255109765329,0.00024256920689835738
movie_877,0.02043906131718395,0.0003186385097565509
movie_487,0.026495079485238455,0.00033045535951958804
user_195,0.036336109008327025,0.0005235579639906888
movie_1052,0.010219530658591975,0.00016811307412372697
movie_287,0.029901589704769114,0.0003872095664993828
movie_659,0.04466313398940197,0.0005078307237831652
user_108,0.012490537471612415,0.00018293374935588158
movie_927,0.0026495079485238456,9.39233854206999e-05
movie_696,0.030658591975775928,0.00037928252136711733
movie_269,0.11960635881907646,0.0014995637333824654
movie_179,0.08402725208175625,0.0008985115774186444
movie_440,0.005677517032551097,0.00012053643926729421
movie_806,0.020060560181680544,0.0002719716739385919
movie_572,0.011733535200605601,0.0001753039728301471
movie_654,0.05677517032551098,0.000632101821417832
user_47,0.009462528387585163,0.00016689094592404165
movie_324,0.04769114307342922,0.0006272630656475025
movie_736,0.03028009084027252,0.0003728035317944082
movie_92,0.0404996214988645,0.0004653049723747631
movie_461,0.02838758516275549,0.0003419526582525474
movie_129,0.050340651021953065,0.0005994467682747043
movie_9,0.11355034065102196,0.001279933030372637
movie_152,0.03179409538228615,0.00037462366079587227
movie_233,0.047312641937925816,0.0005190967112297517
movie_589,0.016654049962149885,0.00022574495835566793
movie_203,0.06926570779712339,0.0007360407027706686
user_255,0.03141559424678274,0.00040203586325267575
movie_1034,0.01097653292959879,0.0001749787401821398
movie_923,0.022331566994700985,0.0003014233487184329
movie_463,0.02725208175624527,0.0003369960052992516
movie_122,0.0404996214988645,0.0004677327229236311
movie_310,0.05526116578349735,0.0007396707259479324
movie_285,0.06169568508705526,0.000744103597858686
movie_447,0.04617713853141559,0.0005186953248493249
user_89,0.028766086298258893,0.00034893103468538046
movie_412,0.03557910673732021,0.00042387034784752186
movie_1428,0.004920514761544285,0.00010904079732821623
user_140,0.007948523845571537,0.000146311499024972
user_190,0.022331566994700985,0.00029161299736833865
movie_977,0.018925056775170326,0.0002529943808438356
movie_1065,0.020817562452687358,0.0002749355564084598
movie_421,0.0408781226343679,0.000472464841603997
movie_937,0.014383043149129447,0.00024745424487131423
movie_583,0.014761544284632853,0.0002083033484966422
movie_110,0.013247539742619227,0.0001976467390931979
movie_251,0.017789553368660106,0.0002616012115381614
movie_831,0.03595760787282362,0.0004331208488939259
movie_543,0.00870552611657835,0.00015540209080922452
movie_926,0.03860711582134747,0.0004586635963279075
movie_155,0.03785011355034065,0.00043110920757918534
movie_53,0.04920514761544285,0.0005482104729113347
user_24,0.025738077214231644,0.0003056057648042203
movie_393,0.07305071915215745,0.0007708952587120341
movie_91,0.05526116578349735,0.0005985762607232712
movie_477,0.03671461014383043,0.00044129950039573974
movie_472,0.060938682816048445,0.0006779722019213789
movie_761,0.0174110522331567,0.00023702518305120942
movie_1286,0.00757002271006813,0.0001371634747974347
movie_93,0.04314912944738834,0.0005221606612152096
movie_644,0.013626040878122634,0.0002087103081133812
user_17,0.010598031794095382,0.00016184247046434477
user_313,0.0991672975018925,0.0010459910590374592
movie_982,0.00870552611657835,0.00015485767116319885
movie_491,0.026116578349735048,0.00031598957989816435
movie_511,0.06623769871309614,0.0007212996419955109
movie_397,0.004920514761544285,0.00011000995663580521
movie_162,0.0404996214988645,0.0004555654081839168
movie_513,0.028009084027252083,0.00035195423663791177
movie_375,0.009084027252081756,0.0001556613867551828
movie_38,0.04617713853141559,0.0005139316599114102
movie_418,0.04996214988644966,0.0005490809000989728
movie_858,0.001514004542013626,7.81260494150827e-05
movie_131,0.03671461014383043,0.0004194299328772338
movie_87,0.052611657834973506,0.0005807453753100623
movie_725,0.006434519303557911,0.00012581445939295252
movie_72,0.04996214988644966,0.0005518013701832417
movie_663,0.04428463285389856,0.0004972408809785177
movie_1133,0.012490537471612415,0.0001861351469959805
movie_125,0.093111279333838,0.0010337260839359487
movie_1248,0.00757002271006813,0.00013650234378866793
movie_354,0.028009084027252083,0.00038787868914290976
movie_105,0.02838758516275549,0.00034477795694453446
movie_73,0.04958364875094625,0.0005460875583384224
movie_239,0.057910673732021196,0.0006264698892919927
movie_860,0.006813020439061317,0.00013694657354018525
movie_1046,0.017789553368660106,0.00023595790270856587
movie_1178,0.00757002271006813,0.00013747360436799612
movie_523,0.06283118849356548,0.0006955326002139188
user_53,0.010598031794095382,0.00016114898375895023
user_124,0.009084027252081756,0.00014038877742247663
movie_634,0.009462528387585163,0.00016434392386509403
movie_1245,0.00757002271006813,0.00014271459187388302
movie_974,0.012869038607115822,0.0001974125013164443
movie_619,0.02498107494322483,0.00032442670429359366
movie_107,0.01627554882664648,0.00022993297718405372
movie_213,0.05147615442846329,0.0005897051600975129
user_149,0.013626040878122634,0.00022361331451605993
movie_319,0.06472369417108251,0.0008483713595756745
movie_963,0.01627554882664648,0.00022388762822561186
user_176,0.02384557153671461,0.00032231174543001723
movie_875,0.020817562452687358,0.0003184366885626576
user_106,0.024224072672218017,0.0003079585060532836
movie_180,0.08440575321725965,0.0009025265732221755
movie_1033,0.012869038607115822,0.00019179144877312816
movie_380,0.045041635124905374,0.0004995244601606084
movie_59,0.03179409538228615,0.0003940601392319063
movie_1078,0.009084027252081756,0.000150780660058113
movie_585,0.01514004542013626,0.00021042793079534874
movie_148,0.04920514761544285,0.0005654695571213555
user_312,0.08440575321725965,0.0009907864683095192
movie_683,0.018925056775170326,0.0002951252632003105
movie_454,0.006434519303557911,0.00012681465733721463
user_175,0.014383043149129447,0.0001948537520360777
movie_737,0.023088569265707796,0.0002929228500854569
movie_524,0.017789553368660106,0.00024157715399880124
user_153,0.00870552611657835,0.00014000380328814358
movie_995,0.012112036336109008,0.0002098093714309361
movie_616,0.02498107494322483,0.0003057255892347917
movie_945,0.016654049962149885,0.0002325999227045847
movie_299,0.028766086298258893,0.000422174798010728
movie_792,0.032929598788796366,0.00038702000634899107
movie_708,0.03860711582134747,0.0004380318994788281
movie_950,0.011733535200605601,0.00018665690901516807
movie_27,0.02195306585919758,0.00027925358532915475
movie_747,0.03936411809235428,0.00044543002539866865
movie_85,0.022331566994700985,0.00027779613566077625
movie_516,0.024224072672218017,0.00030158007454803763
movie_1063,0.01627554882664648,0.0002300303653418267
user_220,0.008327024981074942,0.00014951168839540861
user_143,0.00757002271006813,0.00014234799330250172
movie_682,0.03898561695685087,0.0005580958533933616
user_199,0.01514004542013626,0.0002433387418363822
movie_221,0.02838758516275549,0.0003692470998250823
movie_1150,0.003785011355034065,0.00010245838301248033
movie_847,0.02157456472369417,0.00030773375145289343
movie_138,0.007948523845571537,0.0001402342685678102
movie_517,0.03557910673732021,0.00042415777042933956
user_202,0.00757002271006813,0.0001301815711975511
movie_283,0.06775170325510976,0.0007903865006860574
movie_602,0.01968205904617714,0.00025310432441077606
user_277,0.02043906131718395,0.0002682375755369323
movie_573,0.013626040878122634,0.00020274888798478286
movie_617,0.007191521574564723,0.000134412472754145
movie_569,0.026116578349735048,0.00032288279393961655
movie_1332,0.0011355034065102195,7.530615383276329e-05
user_206,0.024224072672218017,0.000494611114431126
user_76,0.031037093111279335,0.0004408710503297458
movie_703,0.00757002271006813,0.00013877047538016647
user_314,0.0927327781983346,0.0011794747815527047
movie_386,0.03330809992429977,0.0003830817072776147
movie_331,0.043527630582891746,0.0005963738406187622
user_136,0.013247539742619227,0.00018964774071888297
movie_355,0.016654049962149885,0.00026369328488199653
user_179,0.015897047691143074,0.00027599411058454033
movie_949,0.027630582891748676,0.00034092663507860285
movie_488,0.02498107494322483,0.00031075790813344024
movie_114,0.025738077214231644,0.00032044250261990044
movie_24,0.06699470098410296,0.0007540684534126602
movie_763,0.05677517032551098,0.000643892523204307
movie_43,0.015897047691143074,0.00021948168714772015
movie_953,0.009084027252081756,0.00015645265003706314
movie_670,0.014761544284632853,0.0002149739178418542
movie_510,0.046934140802422405,0.0005380436176096228
user_4,0.009084027252081756,0.00016877879329893882
user_304,0.00984102952308857,0.00016577096821453633
movie_372,0.013247539742619227,0.00019480477055186908
user_3,0.02043906131718395,0.00031007029004887204
movie_335,0.008327024981074942,0.0001671362206658185
movie_779,0.012112036336109008,0.00018157015011073259
movie_435,0.08289174867524603,0.0008961240263377203
movie_223,0.052233156699470096,0.0005872279690682212
movie_1334,0.0011355034065102195,7.751201409585847e-05
movie_835,0.006813020439061317,0.00013182389182441365
movie_1327,0.001514004542013626,7.944025267207545e-05
movie_263,0.00757002271006813,0.00015167769771519898
movie_450,0.02498107494322483,0.0003099373975247268
movie_651,0.06585919757759273,0.000712739019675985
movie_316,0.04314912944738834,0.0005701644431001611
movie_929,0.015897047691143074,0.0002247735717293269
movie_580,0.012869038607115822,0.0001911156848621678
movie_1041,0.024224072672218017,0.00030310302115917303
movie_424,0.00757002271006813,0.00014127853441888442
movie_429,0.03747161241483724,0.00043196226403701885
movie_868,0.002271006813020439,8.556744641601151e-05
movie_1161,0.005677517032551097,0.00012433075896101456
movie_166,0.022331566994700985,0.00029898329946630257
movie_1162,0.002271006813020439,8.602361436200112e-05
movie_1019,0.012490537471612415,0.00019213549821475088
movie_908,0.007948523845571537,0.00016754257937585563
movie_1160,0.010598031794095382,0.00018014026686024142
movie_676,0.029523088569265707,0.0003762534874227003
movie_1012,0.03860711582134747,0.0004670266670071892
movie_1209,0.006056018168054504,0.00012107897651688672
movie_693,0.0348221044663134,0.00040084351082727253
user_227,0.02195306585919758,0.00029160733002624954
movie_282,0.08819076457229372,0.000977776835241961
movie_253,0.010598031794095382,0.0001864499682420271
movie_428,0.04617713853141559,0.0005180808329913483
movie_1350,0.0011355034065102195,7.530769963254213e-05
movie_363,0.018168054504163512,0.00024600279323477316
movie_300,0.16389099167297502,0.0020165013679575503
movie_1346,0.002271006813020439,9.020893477113314e-05
movie_1119,0.023088569265707796,0.0002937966466827035
movie_674,0.01854655563966692,0.00024861343309936276
user_252,0.007948523845571537,0.00014018131111046445
movie_411,0.0632096896290689,0.0007103656121247448
movie_527,0.07418622255866768,0.0007946997848608341
movie_1397,0.002271006813020439,8.46041943634678e-05
movie_807,0.003785011355034065,0.00010109159305351313
movie_657,0.050340651021953065,0.0005729577392659175
movie_1142,0.01703255109765329,0.00025299404645947546
movie_113,0.003785011355034065,0.00010422240754744018
movie_426,0.014383043149129447,0.00020877568781635844
user_212,0.009462528387585163,0.00015108362151059458
movie_1109,0.011355034065102194,0.0001759001814345057
user_310,0.007948523845571537,0.00015511165938636272
movie_116,0.04769114307342922,0.000581831869978162
movie_898,0.022331566994700985,0.00034345393041230847
movie_723,0.013626040878122634,0.0002009790745430067
user_35,0.009462528387585163,0.00016921024608872076
movie_243,0.050719152157456475,0.0006622502132136082
movie_582,0.0643451930355791,0.0007153132001257835
movie_778,0.029901589704769114,0.0003661337716397181
movie_308,0.012490537471612415,0.00023126066501786505
movie_1007,0.018168054504163512,0.00025990040119496774
movie_641,0.013247539742619227,0.0002020191506187082
movie_1165,0.006056018168054504,0.00012819291802607753
movie_764,0.011733535200605601,0.00018607093596139968
movie_1011,0.03557910673732021,0.00043327531794617904
movie_1101,0.028766086298258893,0.0003489244228471973
movie_396,0.02157456472369417,0.00028524681841416225
movie_1260,0.0018925056775170325,8.323588491495402e-05
user_147,0.00757002271006813,0.0001468332471966995
movie_904,0.008327024981074942,0.0001710174566791749
user_105,0.00870552611657835,0.00015331549341090334
user_34,0.00757002271006813,0.00015534124478456282
movie_312,0.03179409538228615,0.00045639394393777043
movie_1048,0.02838758516275549,0.0003554521563629674
user_71,0.014383043149129447,0.0001968703381777784
movie_627,0.028766086298258893,0.00034152311199815515
movie_571,0.011355034065102194,0.0001760095618443146
movie_552,0.0174110522331567,0.00022794832563740211
movie_1278,0.006813020439061317,0.00014031726707511795
movie_499,0.02384557153671461,0.00029546527382253655
movie_1186,0.0018925056775170325,8.489126013136171e-05
user_51,0.00870552611657835,0.0001371680130071942
movie_1057,0.00870552611657835,0.00014801011053105508
user_204,0.015897047691143074,0.0002418939741613147
movie_207,0.026116578349735048,0.00033398473631588354
user_315,0.032929598788796366,0.0003814522516156242
movie_309,0.01097653292959879,0.00019018944147345662
movie_671,0.017789553368660106,0.00023859341059487228
movie_83,0.06737320211960636,0.0007352802148811466
movie_482,0.04920514761544285,0.0005591642566513639
movie_276,0.11355034065102196,0.0012825599869323656
movie_1094,0.004920514761544285,0.00011597269316801915
movie_647,0.02725208175624527,0.00033466204261227656
movie_578,0.03557910673732021,0.0004072609551509849
movie_1021,0.014761544284632853,0.00021801490073656432
user_31,0.013626040878122634,0.00020803800699484087
movie_886,0.020817562452687358,0.00031605921310000654
user_316,0.02838758516275549,0.00033730087133016754
user_103,0.01097653292959879,0.00016179853097838677
movie_1151,0.003028009084027252,9.378273379682996e-05
movie_855,0.026873580620741862,0.0003532571570487918
movie_942,0.0174110522331567,0.0002335567792416508
user_318,0.06585919757759273,0.0007459054662687259
movie_826,0.030658591975775928,0.00036570649931101944
movie_1044,0.015897047691143074,0.0002203062841887842
movie_254,0.024602573807721424,0.00031819114008812275
movie_290,0.03671461014383043,0.0004367329759028245
movie_848,0.004163512490537471,0.00010591090616620622
movie_542,0.020817562452687358,0.000265384571379689
movie_581,0.023088569265707796,0.0002908047405924338
movie_1229,0.005677517032551097,0.00012238741535807308
movie_718,0.006434519303557911,0.00012811225534304502
movie_337,0.007948523845571537,0.0001643378687586784
movie_1107,0.007191521574564723,0.000134304228783543
user_30,0.01627554882664648,0.00022621869633632756
movie_539,0.0174110522331567,0.00026690306576923167
movie_821,0.009084027252081756,0.00015197095992811944
movie_364,0.014383043149129447,0.00020626007639582244
movie_553,0.024602573807721424,0.0003094878925118023
movie_313,0.1336109008327025,0.0016578190607373113
movie_1218,0.010219530658591975,0.0001612214086310208
movie_115,0.006056018168054504,0.00012774723715517456
movie_1129,0.011733535200605601,0.00019481889951035653
movie_493,0.023088569265707796,0.00029159434214966423
movie_36,0.005677517032551097,0.0001244707809948802
movie_205,0.052233156699470096,0.0005831626191509684
user_120,0.00984102952308857,0.00015239540260410397
movie_102,0.021196063588190765,0.000266344969179141
movie_1249,0.004920514761544285,0.00011086536766882293
movie_773,0.006813020439061317,0.0001366765373372928
movie_494,0.02157456472369417,0.0002718771121888051
movie_192,0.04428463285389856,0.0005050662043809238
movie_687,0.026873580620741862,0.00037974137379213923
movie_772,0.018925056775170326,0.00025575002192115945
movie_921,0.018168054504163512,0.00025217442887648855
movie_42,0.05639666919000757,0.0006203299342507822
movie_469,0.025738077214231644,0.00031719253913580023
movie_874,0.01514004542013626,0.00025412375785846016
movie_1216,0.0026495079485238456,8.974412587208871e-05
user_46,0.010219530658591975,0.00017658161922756875
movie_1139,0.013626040878122634,0.0001979104581586202
movie_547,0.015897047691143074,0.00024124455100973038
movie_157,0.04882664647993944,0.0005370279992076544
movie_1208,0.00870552611657835,0.0001560806339160772
movie_1157,0.00984102952308857,0.0001568038732002325
movie_808,0.012490537471612415,0.0001875848222532248
user_289,0.010219530658591975,0.00015648931930104795
user_209,0.012490537471612415,0.00020827751215183061
movie_906,0.00870552611657835,0.0001753628579781374
movie_535,0.021196063588190765,0.0002886736376766396
movie_470,0.04125662376987131,0.00045865729212213454
movie_714,0.005677517032551097,0.00012306278474567256
movie_939,0.023467070401211203,0.0002964942573296081
movie_738,0.012490537471612415,0.00018623226460127024
movie_525,0.02838758516275549,0.00035137557675509194
user_261,0.010219530658591975,0.0001802701390983299
movie_340,0.07191521574564724,0.000935299671683283
movie_1037,0.010219530658591975,0.00016804637059496139
movie_530,0.030658591975775928,0.0003628993281461606
user_88,0.007948523845571537,0.00016511003405321229
user_9,0.008327024981074942,0.0001454709214036688
movie_528,0.046555639666919,0.0005258451376709063
movie_754,0.022331566994700985,0.00032965909391191096
movie_1436,0.001514004542013626,8.020231213072632e-05
movie_771,0.016654049962149885,0.00022721908674062268
movie_226,0.0635881907645723,0.0006792472169496707
movie_1383,0.003028009084027252,9.689196907876387e-05
user_247,0.00984102952308857,0.00015694806461059732
movie_745,0.006434519303557911,0.000126840033910564
movie_1316,0.003028009084027252,9.940238106424324e-05
movie_846,0.0174110522331567,0.0002506769610179844
movie_605,0.012112036336109008,0.00017717520545430652
movie_575,0.0174110522331567,0.00023724541128576182
movie_1284,0.010598031794095382,0.0001755349451658659
movie_1298,0.004163512490537471,0.00010229117467429452
user_321,0.047312641937925816,0.0005420014813352906
movie_529,0.03557910673732021,0.0004285912543712429
movie_743,0.015518546555639667,0.00021585840715251608
movie_840,0.021196063588190765,0.00028606022659746457
movie_244,0.019303557910673733,0.00027253176530653745
movie_760,0.017789553368660106,0.00024425630419179387
movie_1006,0.009462528387585163,0.00016191147351422996
movie_1228,0.01854655563966692,0.0002402849783959357
movie_1095,0.011355034065102194,0.00018089814677206672
movie_34,0.0034065102195306586,9.718002682649341e-05
movie_103,0.006813020439061317,0.00013141450482548732
movie_441,0.02043906131718395,0.00026729915630225557
movie_90,0.03709311127933384,0.0004261564862286816
movie_1005,0.00870552611657835,0.00015884784074919085
movie_863,0.009462528387585163,0.00016465441891096047
user_266,0.00870552611657835,0.00014765965638994686
user_74,0.014761544284632853,0.00021626042175975564
movie_473,0.04882664647993944,0.0005595250441206836
user_238,0.01097653292959879,0.00017140683651816507
movie_1281,0.005299015897047691,0.0001244029883543991
movie_356,0.03785011355034065,0.00043566749128265013
movie_630,0.012490537471612415,0.00018295275535376877
user_319,0.00870552611657835,0.00016135899341905796
movie_793,0.004163512490537471,0.00010533115826898842
movie_766,0.003785011355034065,0.00011330485789920947
movie_1206,0.00757002271006813,0.00013611192282246787
movie_1342,0.0011355034065102195,7.906362027769508e-05
movie_980,0.00870552611657835,0.00015322463851253195
movie_1263,0.006056018168054504,0.0001214883875674391
movie_1376,0.003028009084027252,9.414010865162943e-05
movie_1182,0.005299015897047691,0.00011506423077385576
movie_457,0.011355034065102194,0.00019528094585013412
movie_710,0.03028009084027252,0.00035564413039326044
movie_615,0.02271006813020439,0.0002904783391981854
movie_101,0.029523088569265707,0.00035331739221864224
movie_697,0.015518546555639667,0.00021418230643010668
movie_1199,0.009462528387585163,0.00016229845445007882
user_323,0.03368660105980318,0.0004021974110183463
user_67,0.011355034065102194,0.00017278885247944543
movie_395,0.02157456472369417,0.00027381257636622717
movie_983,0.006056018168054504,0.0001244126954631721
user_211,0.014004542013626041,0.00021770171688813986
movie_684,0.06472369417108251,0.0006929154634473471
user_98,0.010219530658591975,0.00016094891776246043
movie_971,0.013626040878122634,0.00020824702228060572
movie_1116,0.005299015897047691,0.00010902259844505655
user_12,0.019303557910673733,0.00023984048213654703
movie_267,0.0034065102195306586,9.298399432192036e-05
user_40,0.013247539742619227,0.00021188836355502078
user_258,0.00870552611657835,0.00015623590485493155
movie_556,0.004920514761544285,0.00011185710573642161
movie_853,0.006056018168054504,0.00012840372109005103
movie_311,0.029523088569265707,0.00043222992512972165
movie_1073,0.025359576078728237,0.0003161902607741729
movie_975,0.01703255109765329,0.00024021657290785624
movie_361,0.004542013626040878,0.00013018991339060432
movie_643,0.002271006813020439,9.301877729329156e-05
movie_704,0.00984102952308857,0.0001613502403278673
movie_997,0.006434519303557911,0.00012529202489885042
movie_260,0.04958364875094625,0.0006209298471381577
movie_990,0.013247539742619227,0.00024279844901677202
movie_969,0.0291445874337623,0.00034886222356708934
movie_167,0.025738077214231644,0.00031063836491235567
movie_650,0.027630582891748676,0.0003392884538007229
user_228,0.007948523845571537,0.0001419933246933732
movie_320,0.007948523845571537,0.0001526753130694161
movie_63,0.03179409538228615,0.0003696954197380092
movie_965,0.00870552611657835,0.00014638959307434156
movie_652,0.0348221044663134,0.0004126923795286509
movie_1059,0.013626040878122634,0.00020281940314920228
movie_882,0.013247539742619227,0.0002418743846988099
movie_1164,0.0026495079485238456,8.878078406307651e-05
movie_1207,0.006813020439061317,0.00012685110309650516
movie_786,0.006056018168054504,0.0001246211288385557
movie_614,0.01968205904617714,0.00025193898531542896
user_325,0.053747161241483724,0.0006335871111343566
movie_810,0.0174110522331567,0.00022993170622922344
movie_1222,0.00984102952308857,0.00015636395924498338
user_320,0.0582891748675246,0.0006629890005111145
movie_139,0.01968205904617714,0.0002541953038773824
movie_769,0.0174110522331567,0.00024013061524557456
movie_765,0.012869038607115822,0.00019085100921867565
movie_67,0.03936411809235428,0.00044442152449714707
movie_624,0.009462528387585163,0.00015642186103086348
user_326,0.07077971233913702,0.0007589878233106439
movie_1001,0.006813020439061317,0.00013154536405266708
movie_797,0.012490537471612415,0.00018043834378202232
movie_883,0.005299015897047691,0.00013176549378782643
movie_752,0.015518546555639667,0.00025061055485045797
movie_1315,0.009462528387585163,0.00016679361925515273
movie_560,0.010598031794095382,0.000176894240409621
movie_345,0.025359576078728237,0.0003698648443276586
movie_1194,0.012490537471612415,0.00019752205836113962
